#,用户,总分数,#1 NOIP2025GFA,#2 NOIP2025GFB,#3 NOIP2025GFC,#4 NOIP2025GFD
952,GD-0896,99,95,4,-,-
952,GD-1035,99,95,4,-,-
952,GD-1039,99,95,4,0,0
952,GD-1358,99,95,4,0,-
963,GD-0314,98,70,20,8,0
963,GD-0578,98,90,8,0,-
963,GD-0620,98,90,8,0,-
963,GD-0666,98,90,8,0,-
963,GD-0672,98,70,28,-,-
963,GD-0673,98,90,0,8,0
963,GD-0677,98,90,8,0,-
963,GD-0680,98,90,8,-,0
963,GD-0721,98,90,8,0,0
963,GD-0797,98,85,4,4,5
963,GD-0798,98,90,0,8,0
963,GD-0873,98,90,8,0,0
963,GD-0915,98,90,8,0,0
963,GD-1165,98,90,8,-,-
963,GD-1331,98,90,0,8,0
963,GD-1333,98,90,8,-,0
979,GD-0435,97,80,0,12,5
979,GD-0574,97,85,4,8,-
979,GD-0583,97,85,12,0,0
979,GD-0641,97,80,4,8,5
983,GD-0343,96,75,16,0,5
983,GD-0502,96,80,16,0,0
983,GD-0731,96,80,8,8,0
983,GD-1188,96,80,16,0,0
983,GD-1258,96,80,0,16,0
988,GD-0139,95,95,0,-,0
988,GD-0146,95,95,-,-,-
988,GD-0352,95,95,0,0,-
988,GD-0487,95,95,0,0,-
988,GD-0503,95,95,0,0,0
988,GD-0515,95,95,0,-,-
988,GD-0521,95,95,0,0,0
988,GD-0525,95,95,0,0,0
988,GD-0552,95,95,0,0,0
988,GD-0562,95,85,0,0,10
988,GD-0588,95,75,20,0,0
988,GD-0594,95,70,20,0,5
988,GD-0613,95,95,0,0,0
988,GD-0628,95,95,0,0,-
988,GD-0652,95,95,0,0,0
988,GD-0659,95,85,-,0,10
988,GD-0679,95,95,0,0,0
988,GD-0725,95,70,20,0,5
988,GD-0756,95,95,0,0,-
988,GD-0758,95,95,0,0,-
988,GD-0784,95,95,0,0,0
988,GD-0836,95,95,0,-,-
988,GD-0901,95,95,0,-,-
988,GD-0931,95,95,0,-,-
988,GD-0942,95,95,0,-,0
988,GD-1024,95,95,0,0,-
988,GD-1033,95,75,12,8,0
988,GD-1055,95,95,0,0,-
988,GD-1058,95,95,0,-,0
988,GD-1078,95,85,0,0,10
988,GD-1106,95,95,0,0,-
988,GD-1159,95,90,0,0,5
988,GD-1177,95,95,0,0,0
988,GD-1192,95,75,20,0,0
988,GD-1198,95,95,0,0,0
988,GD-1205,95,75,20,0,0
988,GD-1216,95,75,20,0,0
988,GD-1225,95,95,0,0,0
988,GD-1296,95,75,20,0,0
988,GD-1312,95,95,0,0,0
988,GD-1345,95,95,0,0,0
988,GD-1372,95,95,0,-,-
1030,GD-0549,94,85,4,0,5
1030,GD-0580,94,90,4,0,0
1030,GD-0638,94,90,4,0,0
1030,GD-0661,94,90,4,0,0
1030,GD-0669,94,90,4,0,0
1030,GD-0722,94,65,24,0,5
1030,GD-0738,94,90,4,0,0
1030,GD-0760,94,85,4,0,5
1030,GD-0789,94,90,4,0,0
1030,GD-0850,94,90,4,0,-
1030,GD-0855,94,90,4,-,-
1030,GD-0921,94,90,4,0,-
1030,GD-1074,94,70,20,4,-
1030,GD-1105,94,90,4,0,0
1030,GD-1146,94,65,0,24,5
1030,GD-1291,94,90,4,0,0
1030,GD-1308,94,90,4,0,0
1030,GD-1314,94,60,8,16,10
1048,GD-0403,93,85,0,8,-
1048,GD-0541,93,85,8,0,-
1048,GD-1167,93,85,8,0,-
1048,GD-1351,93,85,8,0,0
1048,GD-1370,93,65,28,0,0
1053,GD-0643,92,80,8,4,0
1053,GD-0835,92,80,0,12,-
1053,GD-1080,92,80,12,-,0
1053,GD-1212,92,80,12,0,0
1057,GD-0293,90,65,20,0,5
1057,GD-0296,90,90,0,0,0
1057,GD-0326,90,90,0,0,-
1057,GD-0333,90,85,0,0,5
1057,GD-0400,90,90,0,0,0
1057,GD-0432,90,85,0,0,5
1057,GD-0506,90,90,0,0,-
1057,GD-0550,90,90,0,-,-
1057,GD-0585,90,90,0,0,-
1057,GD-0591,90,90,0,0,0
1057,GD-0619,90,90,0,0,0
1057,GD-0625,90,90,-,-,-
1057,GD-0664,90,70,20,-,-
1057,GD-0674,90,90,0,0,0
1057,GD-0686,90,90,-,0,-
1057,GD-0697,90,90,0,0,0
1057,GD-0776,90,90,0,0,0
1057,GD-0815,90,90,0,0,0
1057,GD-0858,90,90,0,0,-
1057,GD-0861,90,90,0,0,0
1057,GD-0863,90,90,0,-,-
1057,GD-0881,90,70,8,12,0
1057,GD-0903,90,90,0,-,-
1057,GD-0911,90,90,0,0,0
1057,GD-0917,90,90,0,0,0
1057,GD-1141,90,90,0,0,0
1057,GD-1255,90,90,0,0,0
1057,GD-1256,90,90,0,0,0
1057,GD-1283,90,90,0,-,-
1057,GD-1287,90,90,0,-,0
1057,GD-1335,90,90,0,0,0
1057,GD-1361,90,90,0,0,0
1057,GD-1371,90,90,0,0,0
1057,GD-1384,90,65,20,0,5
1091,GD-0212,89,65,24,0,-
1091,GD-0235,89,85,4,0,0
1091,GD-0466,89,85,4,0,0
1091,GD-0558,89,85,4,0,0
1091,GD-0651,89,85,4,-,-
1091,GD-0654,89,85,4,-,-
1091,GD-0702,89,65,24,0,0
1091,GD-0719,89,60,24,-,5
1091,GD-0744,89,85,4,0,0
1091,GD-1168,89,65,24,0,0
1091,GD-1175,89,80,4,0,5
1091,GD-1190,89,85,4,0,-
1091,GD-1248,89,65,24,0,0
1091,GD-1328,89,85,4,0,0
1105,GD-0589,88,80,8,0,0
1105,GD-0660,88,80,0,8,-
1105,GD-0703,88,80,0,8,0
1105,GD-0812,88,80,8,0,-
1105,GD-1377,88,80,8,0,0
1105,GD-1385,88,80,0,8,0
1111,GD-0802,87,75,12,0,-
1111,GD-1387,87,70,12,0,5
1113,GD-0388,86,70,0,16,0
1113,GD-0900,86,70,8,8,0
1113,GD-1355,86,50,20,16,0
1116,GD-0324,85,80,0,0,5
1116,GD-0404,85,85,0,0,0
1116,GD-0416,85,85,0,0,-
1116,GD-0454,85,65,20,0,0
1116,GD-0464,85,85,0,-,0
1116,GD-0527,85,85,0,0,0
1116,GD-0565,85,85,0,0,-
1116,GD-0698,85,65,20,0,0
1116,GD-0706,85,85,0,0,0
1116,GD-0710,85,65,20,0,0
1116,GD-0767,85,85,0,0,0
1116,GD-0831,85,65,20,0,0
1116,GD-0837,85,85,0,0,0
1116,GD-0847,85,65,20,0,0
1116,GD-0866,85,85,0,0,0
1116,GD-0890,85,85,-,0,-
1116,GD-0923,85,85,-,0,-
1116,GD-1224,85,85,0,0,-
1116,GD-1268,85,65,20,0,0
1116,GD-1294,85,85,0,-,-
1116,GD-1316,85,65,20,0,0
1116,GD-1378,85,85,0,-,0
1138,GD-0820,84,80,4,0,0
1138,GD-0868,84,55,24,0,5
1138,GD-1251,84,75,4,0,5
1138,GD-1307,84,80,4,0,-
1142,GD-0448,83,30,28,0,25
1142,GD-0458,83,75,8,0,0
1142,GD-0473,83,75,0,8,0
1142,GD-0634,83,55,28,0,-
1142,GD-0656,83,75,0,8,0
1142,GD-0747,83,75,8,0,0
1142,GD-0750,83,75,8,-,-
1142,GD-0788,83,70,8,0,5
1142,GD-0806,83,75,0,8,0
1142,GD-1166,83,70,8,-,5
1142,GD-1197,83,75,8,0,0
1142,GD-1203,83,70,8,0,5
1142,GD-1263,83,70,8,0,5
1142,GD-1330,83,75,8,-,-
1142,GD-1357,83,70,8,0,5
1157,GD-0373,82,70,12,0,0
1157,GD-0807,82,70,12,0,0
1157,GD-0945,82,70,-,12,-
1160,GD-0555,81,65,0,16,-
1160,GD-1143,81,65,4,12,0
1162,GD-0304,80,80,0,0,0
1162,GD-0329,80,80,0,0,0
1162,GD-0474,80,80,0,0,-
1162,GD-0522,80,80,0,0,0
1162,GD-0528,80,80,0,0,0
1162,GD-0546,80,60,20,0,0
1162,GD-0566,80,80,0,-,-
1162,GD-0573,80,80,0,0,0
1162,GD-0584,80,80,-,-,-
1162,GD-0678,80,80,0,0,-
1162,GD-0682,80,80,0,0,0
1162,GD-0685,80,80,0,-,-
1162,GD-0736,80,60,20,0,0
1162,GD-0770,80,80,0,-,-
1162,GD-0817,80,80,0,0,0
1162,GD-0827,80,80,0,0,0
1162,GD-0839,80,80,0,0,0
1162,GD-0842,80,80,0,0,0
1162,GD-0845,80,80,0,-,-
1162,GD-0856,80,60,20,0,0
1162,GD-0865,80,80,0,-,-
1162,GD-0907,80,80,0,0,0
1162,GD-0935,80,80,0,0,0
1162,GD-1223,80,80,0,-,-
1162,GD-1246,80,80,0,0,0
1162,GD-1369,80,80,0,-,-
1162,GD-1381,80,80,0,-,0
1189,GD-0460,79,75,4,-,-
1189,GD-0524,79,75,4,0,-
1189,GD-0743,79,75,4,0,0
1189,GD-1315,79,70,4,0,5
1189,GD-1349,79,70,4,0,5
1194,GD-0819,78,70,8,0,0
1194,GD-1336,78,55,0,8,15
1194,GD-1340,78,70,8,-,-
1194,GD-1341,78,70,8,0,-
1194,GD-1342,78,70,8,0,0
1199,GD-0695,77,65,12,0,0
1199,GD-0742,77,65,12,0,-
1201,GD-0518,75,75,0,0,-
1201,GD-0626,75,75,0,0,0
1201,GD-0644,75,75,0,0,0
1201,GD-0655,75,55,20,0,0
1201,GD-0667,75,75,0,0,0
1201,GD-0676,75,70,0,0,5
1201,GD-0714,75,55,20,0,0
1201,GD-0777,75,75,0,0,0
1201,GD-0795,75,75,0,-,-
1201,GD-0841,75,55,20,-,-
1201,GD-0908,75,75,0,0,0
1201,GD-0916,75,75,0,0,0
1201,GD-0939,75,75,0,0,0
1201,GD-0943,75,75,0,-,0
1201,GD-0944,75,75,0,0,-
1201,GD-1236,75,70,0,0,5
1201,GD-1262,75,75,0,0,0
1201,GD-1373,75,75,0,-,-
1201,GD-1386,75,75,0,-,-
1201,GD-1390,75,75,0,-,-
1221,GD-0804,74,70,4,0,0
1221,GD-0918,74,70,4,0,0
1223,GD-0640,73,65,8,-,-
1223,GD-0752,73,65,8,0,0
1223,GD-1131,73,65,-,8,0
1226,GD-0288,70,60,0,0,10
1226,GD-0351,70,55,0,0,15
1226,GD-0372,70,70,0,0,0
1226,GD-0483,70,70,0,0,0
1226,GD-0534,70,70,0,-,-
1226,GD-0610,70,70,0,-,-
1226,GD-0614,70,70,0,0,0
1226,GD-0617,70,70,0,0,-
1226,GD-0623,70,70,0,0,0
1226,GD-0629,70,70,0,0,0
1226,GD-0683,70,70,0,0,0
1226,GD-0711,70,70,0,0,0
1226,GD-0762,70,70,0,-,-
1226,GD-0764,70,70,0,0,0
1226,GD-0766,70,70,-,-,-
1226,GD-0792,70,70,0,0,-
1226,GD-0818,70,70,0,0,0
1226,GD-0848,70,70,0,0,0
1226,GD-0849,70,70,0,0,0
1226,GD-0880,70,70,0,0,0
1226,GD-0912,70,70,0,0,0
1226,GD-0933,70,70,0,0,-
1226,GD-0940,70,70,0,0,0
1226,GD-1016,70,50,20,0,-
1226,GD-1208,70,70,0,0,-
1226,GD-1279,70,70,-,0,-
1226,GD-1311,70,70,0,0,0
1226,GD-1366,70,70,0,0,0
1254,GD-0185,69,65,4,0,-
1254,GD-0358,69,65,4,0,0
1254,GD-0551,69,65,4,0,0
1254,GD-1264,69,65,4,0,0
1254,GD-1388,69,65,4,0,0
1259,GD-0384,68,60,-,8,-
1259,GD-0548,68,60,0,8,0
1261,GD-0811,67,55,4,8,0
1262,GD-0411,65,45,20,0,-
1262,GD-0452,65,65,0,0,0
1262,GD-0570,65,65,0,0,0
1262,GD-0575,65,65,0,0,-
1262,GD-0596,65,65,0,0,0
1262,GD-0621,65,65,0,0,0
1262,GD-0645,65,65,0,0,0
1262,GD-0648,65,65,0,-,-
1262,GD-0665,65,65,0,-,-
1262,GD-0668,65,65,0,0,0
1262,GD-0716,65,65,0,0,-
1262,GD-0763,65,65,0,-,-
1262,GD-0765,65,65,0,0,0
1262,GD-0781,65,65,0,-,-
1262,GD-0787,65,65,0,0,0
1262,GD-0805,65,65,0,0,0
1262,GD-0824,65,65,0,0,0
1262,GD-0832,65,65,0,-,-
1262,GD-0833,65,65,-,-,-
1262,GD-0840,65,65,0,-,-
1262,GD-0843,65,65,0,0,-
1262,GD-0871,65,65,0,0,0
1262,GD-0906,65,65,-,0,-
1262,GD-0909,65,65,0,0,0
1262,GD-0930,65,65,0,0,-
1262,GD-0932,65,65,0,-,-
1262,GD-0947,65,65,0,0,0
1262,GD-1231,65,65,0,0,0
1262,GD-1295,65,65,-,0,-
1262,GD-1348,65,65,0,0,0
1292,GD-1324,62,50,12,0,0
1293,GD-0609,61,40,8,8,5
1294,GD-0793,60,60,0,0,0
1295,GD-0691,59,55,4,0,0
1295,GD-0829,59,55,4,-,-
1295,GD-0882,59,55,4,0,-
1298,GD-0751,57,40,12,0,5
1298,GD-0822,57,45,12,0,0
1300,GD-0467,55,35,20,0,0
1300,GD-0553,55,50,0,-,5
1300,GD-0624,55,55,0,-,-
1300,GD-0692,55,55,0,-,-
1300,GD-0872,55,35,20,-,-
1300,GD-0889,55,55,0,0,0
1300,GD-0946,55,55,0,0,0
1300,GD-1326,55,55,-,-,-
1300,GD-1376,55,55,0,0,0
1300,GD-1380,55,55,0,0,0
1310,GD-0600,50,50,0,0,0
1310,GD-0707,50,50,0,0,-
1310,GD-0867,50,50,-,-,-
1310,GD-0887,50,50,0,0,0
1310,GD-0902,50,50,0,0,-
1315,GD-0825,49,20,24,0,5
1316,GD-0846,47,35,12,0,0
1317,GD-0739,46,30,16,-,-
1318,GD-0684,45,45,0,0,0
1318,GD-0689,45,45,0,0,0
1318,GD-0723,45,45,0,-,0
1318,GD-1383,45,45,0,0,0
1322,GD-0571,40,40,0,0,0
1322,GD-0633,40,35,0,0,5
1322,GD-0657,40,40,0,0,0
1322,GD-0780,40,20,20,-,0
1322,GD-0810,40,40,0,0,0
1327,GD-0708,37,20,12,0,5
1328,GD-0693,36,15,8,8,5
1329,GD-0724,35,35,0,0,0
1329,GD-0801,35,30,0,0,5
1331,GD-0368,34,0,24,0,10
1331,GD-0854,34,30,4,0,0
1333,GD-0605,33,25,0,8,0
1334,GD-1360,30,30,0,0,0
1335,GD-1286,29,25,4,-,-
1336,GD-0519,28,0,20,8,0
1336,GD-0877,28,0,28,-,-
1338,GD-0852,27,15,4,8,-
1339,GD-0823,25,25,-,-,0
1339,GD-0878,25,25,0,0,0
1341,GD-0442,24,0,24,0,0
1341,GD-0895,24,20,4,0,0
1343,GD-0258,20,0,20,0,0
1343,GD-1332,20,0,20,0,-
1345,GD-0632,15,15,-,-,-
1346,GD-0145,12,0,12,-,-
1346,GD-0920,12,0,12,0,0
1346,GD-1142,12,0,12,0,0
1346,GD-1214,12,0,0,12,0
1350,GD-0799,10,10,0,0,0
1350,GD-0859,10,10,0,0,0
1350,GD-0936,10,10,0,0,0
1350,GD-0937,10,10,0,0,0
1354,GD-0782,8,0,8,0,0
1354,GD-1364,8,0,8,0,0
1356,GD-0234,5,0,0,0,5
1357,GD-0874,4,0,4,-,-
1357,GD-1038,4,0,4,-,-
1357,GD-1362,4,0,4,0,0
1360,GD-0371,0,0,0,0,0
1360,GD-0406,0,0,0,0,-
1360,GD-0423,0,0,0,0,0
1360,GD-0647,0,0,0,0,-
1360,GD-0650,0,0,0,0,0
1360,GD-0662,0,0,0,-,-
1360,GD-0681,0,0,0,0,-
1360,GD-0749,0,0,0,-,-
1360,GD-0753,0,0,0,0,0
1360,GD-0768,0,0,0,0,0
1360,GD-0853,0,0,0,0,0
1360,GD-0857,0,0,-,-,-
1360,GD-0862,0,0,0,-,-
1360,GD-0883,0,0,0,0,0
1360,GD-0910,0,0,0,-,-
1360,GD-0913,0,0,0,0,0
1360,GD-1111,0,0,0,-,-
1360,GD-1202,0,0,0,0,0
1360,GD-1299,0,0,0,-,-
1360,GD-1374,0,0,0,0,0
1360,GD-1379,0,0,0,0,0
