#,用户,总分数,#1 NOIP2025GFA,#2 NOIP2025GFB,#3 NOIP2025GFC,#4 NOIP2025GFD
131,SN-0092,85,85,0,0,0
131,SN-0094,85,85,0,0,0
131,SN-0130,85,85,0,0,0
131,SN-0219,85,85,0,0,0
136,SN-0091,84,80,4,0,0
137,SN-0111,83,75,8,0,0
138,SN-0058,80,80,0,0,0
138,SN-0076,80,80,0,0,0
138,SN-0096,80,80,0,0,0
138,SN-0136,80,80,0,0,0
138,SN-0162,80,80,0,0,0
143,SN-0035,75,70,0,0,5
143,SN-0115,75,75,0,0,0
143,SN-0117,75,75,0,0,0
146,SN-0074,74,70,4,0,0
147,SN-0173,73,65,8,0,0
148,SN-0190,72,60,0,12,0
149,SN-0064,70,70,0,0,0
149,SN-0099,70,70,0,0,0
149,SN-0102,70,70,0,0,0
149,SN-0118,70,70,0,0,0
149,SN-0122,70,70,0,0,0
149,SN-0125,70,70,0,0,0
149,SN-0135,70,70,0,0,0
149,SN-0156,70,70,0,0,0
157,SN-0134,65,65,0,0,0
157,SN-0144,65,65,0,0,0
157,SN-0149,65,65,0,0,0
157,SN-0152,65,65,0,0,0
157,SN-0160,65,65,0,0,0
157,SN-0174,65,65,0,0,0
163,SN-0079,62,50,4,8,0
164,SN-0070,60,60,0,0,0
164,SN-0089,60,60,0,0,0
164,SN-0128,60,60,0,0,0
164,SN-0140,60,60,0,0,0
164,SN-0147,60,60,0,0,0
164,SN-0168,60,60,0,0,0
164,SN-0172,60,60,0,0,0
171,SN-0061,59,55,4,0,0
172,SN-0154,58,50,8,0,0
173,SN-0109,55,55,0,0,0
173,SN-0120,55,55,0,0,0
175,SN-0081,50,50,0,0,0
175,SN-0082,50,50,0,0,0
175,SN-0087,50,50,0,0,0
175,SN-0104,50,50,0,0,0
175,SN-0143,50,50,0,0,0
175,SN-0161,50,50,0,0,0
175,SN-0163,50,50,0,0,0
175,SN-0171,50,50,0,0,0
183,SN-0080,47,35,12,0,0
184,SN-0106,40,40,0,0,0
184,SN-0132,40,40,0,0,0
184,SN-0139,40,40,0,0,0
184,SN-0141,40,40,0,0,0
184,SN-0145,40,40,0,0,0
189,SN-0112,39,35,4,0,0
190,SN-0069,35,35,0,0,0
190,SN-0121,35,35,0,0,0
190,SN-0175,35,35,0,0,0
193,SN-0107,34,30,4,0,0
194,SN-0086,30,30,0,0,0
195,SN-0221,23,15,8,0,0
196,SN-0093,20,20,0,0,0
196,SN-0114,20,20,0,0,0
196,SN-0116,20,20,0,0,0
196,SN-0119,20,20,0,0,0
196,SN-0127,20,20,0,0,0
196,SN-0166,20,20,0,0,0
202,SN-0108,15,15,0,0,0
202,SN-0129,15,15,0,0,0
204,SN-0131,5,5,0,0,0
205,SN-0059,0,0,0,0,0
205,SN-0063,0,0,0,0,0
205,SN-0103,0,0,0,0,0
205,SN-0126,0,0,0,0,0
205,SN-0137,0,0,0,0,0
205,SN-0142,0,0,0,0,0
205,SN-0146,0,0,0,0,0
205,SN-0153,0,0,0,0,0
205,SN-0158,0,0,0,0,0
205,SN-0164,0,0,0,0,0
205,SN-0165,0,0,0,0,0
205,SN-0167,0,0,0,0,0
